STATE,DISTRICT,YEAR,"Protection of Civil Rights Act, 1955",POA_Murder,POA_Attempt to commit Murder,POA_Rape,POA_Attempt to commit Rape,POA_Assault on women with intent to outrage her Modesty,POA_Sexual Harassment,POA_Assault on women with intent to Disrobe,POA_Voyeurism,POA_Stalking,POA_Other Sexual Harassment,POA_Insult to the Modesty of women,POA_Kidnapping & Abduction_GrandTotal,POA_Kidnaping & Abduction_Total,POA_Kidnaping & Abduction in order to Murder,POA_Kidnapping for Ransom,POA_Kidnapping & Abduction of Women to compel her for marriage,POA_Other Kidnapping,POA_Dacoity,POA_Dacoity with Murder,POA_Other Dacoity,POA_Robbery,POA_Arson,POA_Grievous Hurt,POA_Hurt,POA_Acid attack,POA_Attempt to Acid Attack,POA_Riots,POA_Other IPC crimes,POA_SC / ST (Prevention of Atrocities) Act only,"Total of SC/ST (Prevention of Atrocities) Act ,1989",IPC_Murder,IPC_Attempt to commit Murder,IPC_Rape,IPC_Attempt to commit Rape,IPC_Assault on women with intent to outrage her Modesty,IPC_Sexual Harassment,IPC_Assault on women with intent to Disrobe,IPC_Voyeurism,IPC_Stalking,IPC_Other Sexual Harassment,IPC_Insult to the Modesty of women,IPC_Kidnapping & Abduction,IPC_Kidnaping & Abduction,IPC_Kidnaping & Abduction in order to Murder,IPC_Kidnapping for Ransom,IPC_Kidnapping & Abduction of Women to compel her for marriage,IPC_Other Kidnapping,IPC_Dacoity,IPC_Dacoity with Murder,IPC_Other Dacoity,IPC_Robbery,IPC_Arson,IPC_Grievous Hurt,IPC_Hurt,IPC_Acid attack,IPC_Attempt to Acid Attack,IPC_Riots,IPC_Other IPC crimes,Total IPC Crimes against STs,"Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",Other SLL Crime against STs,Total crimes against STs,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Nagaland,Peren,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,491,02_District_wise_crimes_committed_against_ST_2014.csv::491,False,UNIQUE,Peren,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Phek,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,492,02_District_wise_crimes_committed_against_ST_2014.csv::492,False,UNIQUE,Phek,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Tuensang,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,493,02_District_wise_crimes_committed_against_ST_2014.csv::493,False,UNIQUE,Tuensang,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Wokha,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,494,02_District_wise_crimes_committed_against_ST_2014.csv::494,False,UNIQUE,Wokha,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Zunheboto,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,495,02_District_wise_crimes_committed_against_ST_2014.csv::495,False,UNIQUE,Zunheboto,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Angul,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,ST,02_District_wise_crimes_committed_against_ST_2014.csv,497,02_District_wise_crimes_committed_against_ST_2014.csv::497,False,UNIQUE,Angul,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Balasore,2014,0,0,2,8,1,9,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,ST,02_District_wise_crimes_committed_against_ST_2014.csv,498,02_District_wise_crimes_committed_against_ST_2014.csv::498,False,UNIQUE,Balasore,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Baragarh,2014,0,0,2,3,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ST,02_District_wise_crimes_committed_against_ST_2014.csv,499,02_District_wise_crimes_committed_against_ST_2014.csv::499,False,UNIQUE,Baragarh,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Berhampur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2014.csv,500,02_District_wise_crimes_committed_against_ST_2014.csv::500,False,UNIQUE,Berhampur,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Bhadrak,2014,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,ST,02_District_wise_crimes_committed_against_ST_2014.csv,501,02_District_wise_crimes_committed_against_ST_2014.csv::501,False,UNIQUE,Bhadrak,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Bolangir,2014,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,131,0,0,177,ST,02_District_wise_crimes_committed_against_ST_2014.csv,502,02_District_wise_crimes_committed_against_ST_2014.csv::502,False,UNIQUE,Bolangir,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Boudh,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ST,02_District_wise_crimes_committed_against_ST_2014.csv,503,02_District_wise_crimes_committed_against_ST_2014.csv::503,False,UNIQUE,Boudh,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Cuttack,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ST,02_District_wise_crimes_committed_against_ST_2014.csv,504,02_District_wise_crimes_committed_against_ST_2014.csv::504,False,UNIQUE,Cuttack,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,DCP BBSR,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ST,02_District_wise_crimes_committed_against_ST_2014.csv,505,02_District_wise_crimes_committed_against_ST_2014.csv::505,False,UNIQUE,DCP BBSR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,DCP CTC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,ST,02_District_wise_crimes_committed_against_ST_2014.csv,506,02_District_wise_crimes_committed_against_ST_2014.csv::506,False,UNIQUE,DCP CTC,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Deogarh,2014,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,ST,02_District_wise_crimes_committed_against_ST_2014.csv,507,02_District_wise_crimes_committed_against_ST_2014.csv::507,False,UNIQUE,Deogarh,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Dhenkanal,2014,0,1,0,1,0,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,16,2,2,1,0,3,0,2,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,27,38,0,0,54,ST,02_District_wise_crimes_committed_against_ST_2014.csv,508,02_District_wise_crimes_committed_against_ST_2014.csv::508,False,UNIQUE,Dhenkanal,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Gajapati,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,ST,02_District_wise_crimes_committed_against_ST_2014.csv,509,02_District_wise_crimes_committed_against_ST_2014.csv::509,False,UNIQUE,Gajapati,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Ganjam,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ST,02_District_wise_crimes_committed_against_ST_2014.csv,510,02_District_wise_crimes_committed_against_ST_2014.csv::510,False,UNIQUE,Ganjam,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Jagatsinghpur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,511,02_District_wise_crimes_committed_against_ST_2014.csv::511,False,UNIQUE,Jagatsinghpur,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Jajpur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,ST,02_District_wise_crimes_committed_against_ST_2014.csv,512,02_District_wise_crimes_committed_against_ST_2014.csv::512,False,UNIQUE,Jajpur,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Jharsuguda,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,ST,02_District_wise_crimes_committed_against_ST_2014.csv,513,02_District_wise_crimes_committed_against_ST_2014.csv::513,False,UNIQUE,Jharsuguda,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Kalahandi,2014,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,11,0,0,0,17,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,ST,02_District_wise_crimes_committed_against_ST_2014.csv,514,02_District_wise_crimes_committed_against_ST_2014.csv::514,False,UNIQUE,Kalahandi,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Kandhamal,2014,0,0,0,4,0,5,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ST,02_District_wise_crimes_committed_against_ST_2014.csv,515,02_District_wise_crimes_committed_against_ST_2014.csv::515,False,UNIQUE,Kandhamal,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Kendrapara,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,516,02_District_wise_crimes_committed_against_ST_2014.csv::516,False,UNIQUE,Kendrapara,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Keonjhar,2014,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,ST,02_District_wise_crimes_committed_against_ST_2014.csv,517,02_District_wise_crimes_committed_against_ST_2014.csv::517,False,UNIQUE,Keonjhar,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Khurda,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,518,02_District_wise_crimes_committed_against_ST_2014.csv::518,False,UNIQUE,Khurda,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Koraput,2014,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,ST,02_District_wise_crimes_committed_against_ST_2014.csv,519,02_District_wise_crimes_committed_against_ST_2014.csv::519,False,UNIQUE,Koraput,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Malkangiri,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ST,02_District_wise_crimes_committed_against_ST_2014.csv,520,02_District_wise_crimes_committed_against_ST_2014.csv::520,False,UNIQUE,Malkangiri,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Mayurbhanj,2014,0,0,2,11,1,12,0,0,0,0,12,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,67,0,0,4,1,10,4,6,0,0,0,3,12,12,0,0,0,0,0,0,0,2,0,15,15,0,0,0,24,71,0,0,138,ST,02_District_wise_crimes_committed_against_ST_2014.csv,521,02_District_wise_crimes_committed_against_ST_2014.csv::521,False,UNIQUE,Mayurbhanj,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Nayagarh,2014,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ST,02_District_wise_crimes_committed_against_ST_2014.csv,522,02_District_wise_crimes_committed_against_ST_2014.csv::522,False,UNIQUE,Nayagarh,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Nabarangpur,2014,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,18,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,ST,02_District_wise_crimes_committed_against_ST_2014.csv,523,02_District_wise_crimes_committed_against_ST_2014.csv::523,False,UNIQUE,Nabarangpur,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Nuapada,2014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,ST,02_District_wise_crimes_committed_against_ST_2014.csv,524,02_District_wise_crimes_committed_against_ST_2014.csv::524,False,UNIQUE,Nuapada,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Puri,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,525,02_District_wise_crimes_committed_against_ST_2014.csv::525,False,UNIQUE,Puri,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Rayagada,2014,0,0,0,2,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,ST,02_District_wise_crimes_committed_against_ST_2014.csv,526,02_District_wise_crimes_committed_against_ST_2014.csv::526,False,UNIQUE,Rayagada,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Rourkela,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,ST,02_District_wise_crimes_committed_against_ST_2014.csv,527,02_District_wise_crimes_committed_against_ST_2014.csv::527,False,UNIQUE,Rourkela,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Sambalpur,2014,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,16,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,ST,02_District_wise_crimes_committed_against_ST_2014.csv,528,02_District_wise_crimes_committed_against_ST_2014.csv::528,False,UNIQUE,Sambalpur,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Sonepur,2014,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,ST,02_District_wise_crimes_committed_against_ST_2014.csv,529,02_District_wise_crimes_committed_against_ST_2014.csv::529,False,UNIQUE,Sonepur,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SRP (Cuttack),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2014.csv,530,02_District_wise_crimes_committed_against_ST_2014.csv::530,False,UNIQUE,SRP (Cuttack),DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SRP (Rourkela),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2014.csv,531,02_District_wise_crimes_committed_against_ST_2014.csv::531,False,UNIQUE,SRP (Rourkela),DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Sundargarh,2014,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,25,0,33,25,10,27,0,33,3,9,0,2,19,0,23,20,0,1,1,1,0,0,0,9,2,13,13,0,0,3,341,486,0,0,519,ST,02_District_wise_crimes_committed_against_ST_2014.csv,532,02_District_wise_crimes_committed_against_ST_2014.csv::532,False,UNIQUE,Sundargarh,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Barnala,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,535,02_District_wise_crimes_committed_against_ST_2014.csv::535,False,UNIQUE,Barnala,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Batala,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,536,02_District_wise_crimes_committed_against_ST_2014.csv::536,False,UNIQUE,Batala,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Bathinda,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,537,02_District_wise_crimes_committed_against_ST_2014.csv::537,False,UNIQUE,Bathinda,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,CP Amritsar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,538,02_District_wise_crimes_committed_against_ST_2014.csv::538,False,UNIQUE,CP Amritsar,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,CP Jalandhar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,539,02_District_wise_crimes_committed_against_ST_2014.csv::539,False,UNIQUE,CP Jalandhar,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,CP Ludhiana,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,540,02_District_wise_crimes_committed_against_ST_2014.csv::540,False,UNIQUE,CP Ludhiana,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Faridkot,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,541,02_District_wise_crimes_committed_against_ST_2014.csv::541,False,UNIQUE,Faridkot,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Fatehgarh Sahib,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,542,02_District_wise_crimes_committed_against_ST_2014.csv::542,False,UNIQUE,Fatehgarh Sahib,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Fazilka,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,543,02_District_wise_crimes_committed_against_ST_2014.csv::543,False,UNIQUE,Fazilka,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Ferozepur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,544,02_District_wise_crimes_committed_against_ST_2014.csv::544,False,UNIQUE,Ferozepur,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,G. R. P.,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,545,02_District_wise_crimes_committed_against_ST_2014.csv::545,False,UNIQUE,G. R. P.,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Gurdaspur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,546,02_District_wise_crimes_committed_against_ST_2014.csv::546,False,UNIQUE,Gurdaspur,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Hoshiarpur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,547,02_District_wise_crimes_committed_against_ST_2014.csv::547,False,UNIQUE,Hoshiarpur,DISTRICT_OR_REPORTING_UNIT,VALID
