STATE,DISTRICT,YEAR,Infanticid,Other murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Odisha,JAGATSINGHPUR,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,516,03_District_wise_crimes_committed_against_children_2013.csv::516,False,UNIQUE,JAGATSINGHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,JAJPUR,2013,0,0,24,0,0,0,0,0,0,0,0,0,24,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,517,03_District_wise_crimes_committed_against_children_2013.csv::517,False,UNIQUE,JAJPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,JHARSUGUDA,2013,0,0,4,24,0,0,0,1,0,0,0,0,29,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,518,03_District_wise_crimes_committed_against_children_2013.csv::518,False,UNIQUE,JHARSUGUDA,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,KALAHANDI,2013,0,7,41,46,0,0,0,0,0,0,0,0,94,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,519,03_District_wise_crimes_committed_against_children_2013.csv::519,False,UNIQUE,KALAHANDI,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,KANDHAMAL,2013,0,0,1,2,0,0,0,0,0,0,0,3,6,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,520,03_District_wise_crimes_committed_against_children_2013.csv::520,False,UNIQUE,KANDHAMAL,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,KENDRAPARA,2013,0,3,23,37,0,0,0,0,0,0,0,0,63,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,521,03_District_wise_crimes_committed_against_children_2013.csv::521,False,UNIQUE,KENDRAPARA,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,KEONJHAR,2013,0,2,60,6,0,0,0,0,0,0,0,0,68,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,522,03_District_wise_crimes_committed_against_children_2013.csv::522,False,UNIQUE,KEONJHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,KHURDA,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,523,03_District_wise_crimes_committed_against_children_2013.csv::523,False,UNIQUE,KHURDA,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,KORAPUT,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,524,03_District_wise_crimes_committed_against_children_2013.csv::524,False,UNIQUE,KORAPUT,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,MALKANGIR,2013,0,0,9,0,0,0,0,0,0,0,0,0,9,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,525,03_District_wise_crimes_committed_against_children_2013.csv::525,False,UNIQUE,MALKANGIR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,MAYURBHANJ,2013,0,1,4,2,0,0,0,0,0,0,0,43,50,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,526,03_District_wise_crimes_committed_against_children_2013.csv::526,False,UNIQUE,MAYURBHANJ,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,NAYAGARH,2013,0,0,12,23,0,0,0,0,0,0,0,0,35,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,527,03_District_wise_crimes_committed_against_children_2013.csv::527,False,UNIQUE,NAYAGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,NOWRANGPUR,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,528,03_District_wise_crimes_committed_against_children_2013.csv::528,False,UNIQUE,NOWRANGPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,NUAPADA,2013,0,0,0,32,0,0,0,0,0,0,0,15,47,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,529,03_District_wise_crimes_committed_against_children_2013.csv::529,False,UNIQUE,NUAPADA,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,PURI,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,530,03_District_wise_crimes_committed_against_children_2013.csv::530,False,UNIQUE,PURI,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,RAYAGADA,2013,0,3,58,7,0,1,0,1,0,0,0,0,70,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,531,03_District_wise_crimes_committed_against_children_2013.csv::531,False,UNIQUE,RAYAGADA,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,ROURKELA,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,532,03_District_wise_crimes_committed_against_children_2013.csv::532,False,UNIQUE,ROURKELA,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SAMBALPUR,2013,0,2,6,2,0,0,0,0,0,0,0,0,10,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,533,03_District_wise_crimes_committed_against_children_2013.csv::533,False,UNIQUE,SAMBALPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SONEPUR,2013,0,0,5,5,0,0,0,0,0,0,0,0,10,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,534,03_District_wise_crimes_committed_against_children_2013.csv::534,False,UNIQUE,SONEPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SRP(CUTTACK),2013,0,0,0,0,0,0,0,1,0,0,0,0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,535,03_District_wise_crimes_committed_against_children_2013.csv::535,False,UNIQUE,SRP(CUTTACK),DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SRP(ROURKELA),2013,0,0,1,3,0,0,0,0,0,0,0,0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,536,03_District_wise_crimes_committed_against_children_2013.csv::536,False,UNIQUE,SRP(ROURKELA),DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SUNDARGARH,2013,0,2,38,38,0,0,0,0,0,0,0,0,78,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,537,03_District_wise_crimes_committed_against_children_2013.csv::537,False,UNIQUE,SUNDARGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,BARNALA,2013,0,1,10,25,0,0,0,0,0,0,0,0,36,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,540,03_District_wise_crimes_committed_against_children_2013.csv::540,False,UNIQUE,BARNALA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,BATALA,2013,0,0,26,26,1,0,0,0,0,0,0,6,59,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,541,03_District_wise_crimes_committed_against_children_2013.csv::541,False,UNIQUE,BATALA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,BHATINDA,2013,0,4,35,44,3,0,0,0,0,0,0,0,86,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,542,03_District_wise_crimes_committed_against_children_2013.csv::542,False,UNIQUE,BHATINDA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,CP AMRITSAR,2013,0,0,16,52,0,0,0,1,0,0,0,9,78,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,543,03_District_wise_crimes_committed_against_children_2013.csv::543,False,UNIQUE,CP AMRITSAR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,CP JALANDHAR,2013,0,1,25,51,6,0,0,0,0,0,0,0,83,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,544,03_District_wise_crimes_committed_against_children_2013.csv::544,False,UNIQUE,CP JALANDHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,CP LUDHIANA,2013,0,7,68,70,0,0,8,0,0,0,0,2,155,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,545,03_District_wise_crimes_committed_against_children_2013.csv::545,False,UNIQUE,CP LUDHIANA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,FARIDKOT,2013,0,0,7,0,0,0,0,0,0,0,0,0,7,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,546,03_District_wise_crimes_committed_against_children_2013.csv::546,False,UNIQUE,FARIDKOT,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,FATEHGARH SAHIB,2013,1,0,8,14,0,0,0,0,0,0,0,8,31,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,547,03_District_wise_crimes_committed_against_children_2013.csv::547,False,UNIQUE,FATEHGARH SAHIB,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,FAZILKA,2013,0,1,21,22,0,0,0,0,0,0,0,3,47,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,548,03_District_wise_crimes_committed_against_children_2013.csv::548,False,UNIQUE,FAZILKA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,FEROZPUR,2013,0,0,8,22,0,0,0,0,0,0,0,0,30,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,549,03_District_wise_crimes_committed_against_children_2013.csv::549,False,UNIQUE,FEROZPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,G.R.P,2013,3,0,1,0,0,0,0,0,0,0,0,0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,550,03_District_wise_crimes_committed_against_children_2013.csv::550,False,UNIQUE,G.R.P,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,GURDASPUR,2013,0,0,12,9,0,0,0,0,0,0,0,4,25,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,551,03_District_wise_crimes_committed_against_children_2013.csv::551,False,UNIQUE,GURDASPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,HOSHIARPUR,2013,0,0,21,0,0,0,0,0,0,0,0,0,21,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,552,03_District_wise_crimes_committed_against_children_2013.csv::552,False,UNIQUE,HOSHIARPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,KAPURTHALA,2013,0,2,9,27,0,0,0,0,0,0,0,6,44,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,554,03_District_wise_crimes_committed_against_children_2013.csv::554,False,UNIQUE,KAPURTHALA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,KHANNA,2013,0,0,13,6,0,0,0,0,0,0,0,0,19,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,555,03_District_wise_crimes_committed_against_children_2013.csv::555,False,UNIQUE,KHANNA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,MANSA,2013,0,1,11,8,0,0,0,0,0,0,0,11,31,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,557,03_District_wise_crimes_committed_against_children_2013.csv::557,False,UNIQUE,MANSA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,MOGA,2013,3,1,9,22,0,0,0,0,0,0,0,0,35,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,558,03_District_wise_crimes_committed_against_children_2013.csv::558,False,UNIQUE,MOGA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,MUKTSAR,2013,0,1,10,38,0,0,0,0,0,0,0,8,57,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,559,03_District_wise_crimes_committed_against_children_2013.csv::559,False,UNIQUE,MUKTSAR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,PATHANKOT,2013,0,1,6,9,0,0,0,0,0,0,0,0,16,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,560,03_District_wise_crimes_committed_against_children_2013.csv::560,False,UNIQUE,PATHANKOT,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,PATIALA,2013,0,3,37,44,2,0,0,0,0,0,0,4,90,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,561,03_District_wise_crimes_committed_against_children_2013.csv::561,False,UNIQUE,PATIALA,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,ROPAR,2013,0,0,7,19,0,0,0,0,0,0,0,0,26,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,562,03_District_wise_crimes_committed_against_children_2013.csv::562,False,UNIQUE,ROPAR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,SANGRUR,2013,0,4,32,21,0,0,0,0,0,0,0,0,57,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,563,03_District_wise_crimes_committed_against_children_2013.csv::563,False,UNIQUE,SANGRUR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,SAS NGR,2013,0,0,21,57,0,0,0,0,0,0,0,18,96,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,564,03_District_wise_crimes_committed_against_children_2013.csv::564,False,UNIQUE,SAS NGR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,SBS NAGAR,2013,0,0,17,7,0,0,0,0,0,0,0,0,24,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,565,03_District_wise_crimes_committed_against_children_2013.csv::565,False,UNIQUE,SBS NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,TARN TARAN,2013,0,1,13,14,0,0,0,0,0,0,0,0,28,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,566,03_District_wise_crimes_committed_against_children_2013.csv::566,False,UNIQUE,TARN TARAN,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,AJMER,2013,4,2,12,13,0,0,2,4,0,0,1,0,38,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,568,03_District_wise_crimes_committed_against_children_2013.csv::568,False,UNIQUE,AJMER,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,ALWAR,2013,0,11,83,101,0,0,7,0,0,0,0,0,202,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,569,03_District_wise_crimes_committed_against_children_2013.csv::569,False,UNIQUE,ALWAR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BANSWARA,2013,0,0,0,32,0,0,9,0,0,0,0,0,41,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,570,03_District_wise_crimes_committed_against_children_2013.csv::570,False,UNIQUE,BANSWARA,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BARAN,2013,0,1,5,2,0,0,4,0,0,0,0,64,76,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,571,03_District_wise_crimes_committed_against_children_2013.csv::571,False,UNIQUE,BARAN,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BARMER,2013,0,0,18,12,1,0,9,0,0,0,0,0,40,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,572,03_District_wise_crimes_committed_against_children_2013.csv::572,False,UNIQUE,BARMER,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BHARATPUR,2013,0,11,34,97,1,0,11,0,0,0,0,0,154,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,573,03_District_wise_crimes_committed_against_children_2013.csv::573,False,UNIQUE,BHARATPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BHILWARA,2013,0,2,41,40,1,0,11,0,0,0,0,0,95,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,574,03_District_wise_crimes_committed_against_children_2013.csv::574,False,UNIQUE,BHILWARA,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BIKANER,2013,0,0,0,0,0,0,2,0,0,0,0,2,4,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,575,03_District_wise_crimes_committed_against_children_2013.csv::575,False,UNIQUE,BIKANER,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,BUNDI,2013,0,0,32,45,0,0,1,0,0,0,0,0,78,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,576,03_District_wise_crimes_committed_against_children_2013.csv::576,False,UNIQUE,BUNDI,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,CHITTORGARH,2013,0,1,34,10,0,0,1,0,1,0,1,13,61,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,577,03_District_wise_crimes_committed_against_children_2013.csv::577,False,UNIQUE,CHITTORGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,CHURU,2013,0,0,28,11,4,0,1,0,0,0,0,0,44,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,578,03_District_wise_crimes_committed_against_children_2013.csv::578,False,UNIQUE,CHURU,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,DAUSA,2013,0,1,12,43,0,0,0,0,0,0,0,0,56,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,579,03_District_wise_crimes_committed_against_children_2013.csv::579,False,UNIQUE,DAUSA,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,DHOLPUR,2013,0,4,19,15,0,0,4,0,0,0,0,10,52,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,580,03_District_wise_crimes_committed_against_children_2013.csv::580,False,UNIQUE,DHOLPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,DISCOM,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,581,03_District_wise_crimes_committed_against_children_2013.csv::581,False,UNIQUE,DISCOM,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,DUNGARPUR,2013,0,1,48,57,0,0,0,0,0,0,0,0,106,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,582,03_District_wise_crimes_committed_against_children_2013.csv::582,False,UNIQUE,DUNGARPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,G.R.P.AJMER,2013,0,0,0,7,0,0,12,0,0,0,0,0,19,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,583,03_District_wise_crimes_committed_against_children_2013.csv::583,False,UNIQUE,G.R.P.AJMER,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,G.R.P.JODHPUR,2013,0,0,0,0,0,0,1,0,0,0,0,0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,584,03_District_wise_crimes_committed_against_children_2013.csv::584,False,UNIQUE,G.R.P.JODHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,GANGANAGAR,2013,0,1,25,42,2,0,7,13,0,0,0,10,100,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,585,03_District_wise_crimes_committed_against_children_2013.csv::585,False,UNIQUE,GANGANAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,HANUMANGARH,2013,0,0,38,28,3,0,0,24,0,0,0,3,96,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,586,03_District_wise_crimes_committed_against_children_2013.csv::586,False,UNIQUE,HANUMANGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JAIPUR EAST,2013,0,1,8,68,0,0,12,0,0,0,1,2,92,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,587,03_District_wise_crimes_committed_against_children_2013.csv::587,False,UNIQUE,JAIPUR EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JAIPUR NORTH,2013,1,1,5,28,5,0,4,1,0,0,0,23,68,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,588,03_District_wise_crimes_committed_against_children_2013.csv::588,False,UNIQUE,JAIPUR NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JAIPUR SOUTH,2013,0,0,15,38,0,1,1,0,0,0,0,11,66,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,590,03_District_wise_crimes_committed_against_children_2013.csv::590,False,UNIQUE,JAIPUR SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JAIPUR WEST,2013,0,0,13,116,5,0,1,0,0,0,0,9,144,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,591,03_District_wise_crimes_committed_against_children_2013.csv::591,False,UNIQUE,JAIPUR WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JAISALMER,2013,0,0,9,2,0,0,1,0,0,0,0,0,12,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,592,03_District_wise_crimes_committed_against_children_2013.csv::592,False,UNIQUE,JAISALMER,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JALORE,2013,0,3,18,19,0,0,4,0,0,0,1,0,45,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,593,03_District_wise_crimes_committed_against_children_2013.csv::593,False,UNIQUE,JALORE,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JHALAWAR,2013,0,0,37,76,0,0,4,0,0,0,0,0,117,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,594,03_District_wise_crimes_committed_against_children_2013.csv::594,False,UNIQUE,JHALAWAR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JHUNJHUNU,2013,1,2,34,29,0,0,5,0,0,0,0,0,71,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,595,03_District_wise_crimes_committed_against_children_2013.csv::595,False,UNIQUE,JHUNJHUNU,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JODHPUR EAST,2013,0,1,2,5,0,0,6,0,0,0,0,0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,596,03_District_wise_crimes_committed_against_children_2013.csv::596,False,UNIQUE,JODHPUR EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,JODHPUR WEST,2013,0,1,19,26,0,0,8,0,0,0,0,0,54,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,598,03_District_wise_crimes_committed_against_children_2013.csv::598,False,UNIQUE,JODHPUR WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,KARAULI,2013,0,0,9,25,1,0,1,0,0,0,0,0,36,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,599,03_District_wise_crimes_committed_against_children_2013.csv::599,False,UNIQUE,KARAULI,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,NAGAUR,2013,0,1,27,36,1,0,4,0,0,0,0,15,84,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,602,03_District_wise_crimes_committed_against_children_2013.csv::602,False,UNIQUE,NAGAUR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,PALI,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,603,03_District_wise_crimes_committed_against_children_2013.csv::603,False,UNIQUE,PALI,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,PRATAPGARH,2013,0,1,55,42,0,0,6,0,0,0,0,0,104,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,604,03_District_wise_crimes_committed_against_children_2013.csv::604,False,UNIQUE,PRATAPGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,RAJSAMAND,2013,0,1,9,8,0,0,4,0,0,0,0,1,23,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,605,03_District_wise_crimes_committed_against_children_2013.csv::605,False,UNIQUE,RAJSAMAND,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,SAWAI MADHOPUR,2013,0,3,12,32,1,0,5,0,0,0,0,0,53,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,606,03_District_wise_crimes_committed_against_children_2013.csv::606,False,UNIQUE,SAWAI MADHOPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,SIKAR,2013,0,0,26,45,0,0,16,0,0,0,0,0,87,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,607,03_District_wise_crimes_committed_against_children_2013.csv::607,False,UNIQUE,SIKAR,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,SIROHI,2013,0,3,18,20,0,0,0,0,0,0,1,2,44,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,608,03_District_wise_crimes_committed_against_children_2013.csv::608,False,UNIQUE,SIROHI,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,TONK,2013,0,1,14,25,4,0,6,0,0,0,0,0,50,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,609,03_District_wise_crimes_committed_against_children_2013.csv::609,False,UNIQUE,TONK,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,UDAIPUR,2013,1,4,52,136,0,0,24,0,0,0,0,7,224,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,610,03_District_wise_crimes_committed_against_children_2013.csv::610,False,UNIQUE,UDAIPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Sikkim,EAST,2013,0,0,16,8,0,0,0,0,0,0,0,0,24,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,612,03_District_wise_crimes_committed_against_children_2013.csv::612,False,UNIQUE,EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Sikkim,NORTH,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,613,03_District_wise_crimes_committed_against_children_2013.csv::613,False,UNIQUE,NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
Sikkim,SOUTH,2013,0,0,5,5,0,0,0,0,0,0,0,0,10,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,614,03_District_wise_crimes_committed_against_children_2013.csv::614,False,UNIQUE,SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
Sikkim,WEST,2013,0,0,4,1,0,0,0,0,0,0,0,0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,615,03_District_wise_crimes_committed_against_children_2013.csv::615,False,UNIQUE,WEST,DISTRICT_OR_REPORTING_UNIT,VALID
