STATE,DISTRICT,YEAR,Rape,Custodial Rape,Custodial_Gang Rape,Custodial_Other Rape,Rape other than Custodial,Rape_Gang Rape,Rape_Others,Attempt to commit Rape,Kidnapping & Abduction_Total,Kidnaping & Abduction,Kidnaping & Abduction in order to Murder,Kidnapping for Ransom,Kidnapping & Abduction of Women to compel her for marriage,Kidnaping & Abduction_Others,Dowry Deaths,Assault on Women with intent to outrage her Modesty_Total,Sexual Harassment,Assault on women with intent to Disrobe,Voyeurism,Stalking,Others,Insult to the Modesty of Women_Total,At Office premises,In places related to work,In Public Transport system,In other Places,Cruelty by Husband or his Relatives,Importation of Girls from Foreign Country,Murder,Attempt to commit Murder,Culpable Homicide not amounting to Murder,Attempt to commit Culpable Homicide,Grievous Hurt,Hurt,Acid attack,Attempt to Acid Attack,Deaths caused with intent to cause miscarriage,Causing miscarriage without consent of women,Dacoity_Total,Dacoity with Murder,Other Dacoity,Robbery,Arson,HumanTrafficking,Abetment of Suicides of Women,UnNatural Offences,Other IPC Crimes,"Dowry Prohibition Act, 1961","Indecent Representation of Women (P) Act, 1986","Commission of Sati Prevention Act, 1987","Protection of Women from Domestic Violence Act, 2005",Immoral Traffic Prevention Act,ITP Under Section 5,ITP Under Section 6,ITP Under Section 7,ITP Under Section 8,ITP Under Other Sections,Other SLL Crimes against Women,Total Crimes against Women,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Nagaland,Kohima,2014,9,0,0,0,9,0,9,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,487,42_District_wise_crimes_committed_against_women_2014.csv::487,False,UNIQUE,Kohima,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Longleng,2014,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,488,42_District_wise_crimes_committed_against_women_2014.csv::488,False,UNIQUE,Longleng,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Mokokchung,2014,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,489,42_District_wise_crimes_committed_against_women_2014.csv::489,False,UNIQUE,Mokokchung,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Mon,2014,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,490,42_District_wise_crimes_committed_against_women_2014.csv::490,False,UNIQUE,Mon,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Peren,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,491,42_District_wise_crimes_committed_against_women_2014.csv::491,False,UNIQUE,Peren,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Phek,2014,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,492,42_District_wise_crimes_committed_against_women_2014.csv::492,False,UNIQUE,Phek,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Tuensang,2014,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,493,42_District_wise_crimes_committed_against_women_2014.csv::493,False,UNIQUE,Tuensang,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Wokha,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,494,42_District_wise_crimes_committed_against_women_2014.csv::494,False,UNIQUE,Wokha,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Zunheboto,2014,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,495,42_District_wise_crimes_committed_against_women_2014.csv::495,False,UNIQUE,Zunheboto,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Angul,2014,44,0,0,0,44,0,44,1,66,0,0,0,66,0,4,146,50,0,0,4,92,8,8,0,0,0,30,0,38,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2,2,0,0,0,0,0,386,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,497,42_District_wise_crimes_committed_against_women_2014.csv::497,False,UNIQUE,Angul,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Balasore,2014,110,0,0,0,110,11,99,11,182,60,0,4,118,0,2,566,59,111,0,2,394,26,0,0,0,26,380,0,31,0,3,0,31,28,1,2,0,0,0,0,0,0,3,3,0,0,63,0,0,0,0,1,1,0,0,0,0,0,1412,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,498,42_District_wise_crimes_committed_against_women_2014.csv::498,False,UNIQUE,Balasore,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Baragarh,2014,56,0,0,0,56,0,56,0,41,23,0,0,18,0,7,114,50,42,1,2,19,9,0,0,0,9,80,0,10,9,0,0,47,47,0,0,0,0,8,0,8,12,9,0,0,0,39,0,0,0,0,1,1,0,0,0,0,0,442,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,499,42_District_wise_crimes_committed_against_women_2014.csv::499,False,UNIQUE,Baragarh,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Berhampur,2014,30,0,0,0,30,0,30,0,36,0,0,0,35,1,0,162,6,6,0,10,140,24,0,0,0,24,118,0,16,30,0,0,12,12,0,0,0,0,5,0,5,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,500,42_District_wise_crimes_committed_against_women_2014.csv::500,False,UNIQUE,Berhampur,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Bhadrak,2014,63,0,0,0,63,1,62,0,98,0,0,0,98,0,24,178,26,66,0,3,83,5,0,0,0,5,168,0,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,501,42_District_wise_crimes_committed_against_women_2014.csv::501,False,UNIQUE,Bhadrak,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Bolangir,2014,56,0,0,0,56,0,56,0,106,0,0,0,106,0,19,211,24,67,0,4,116,10,0,10,0,0,47,0,12,0,0,0,25,25,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,502,42_District_wise_crimes_committed_against_women_2014.csv::502,False,UNIQUE,Bolangir,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Boudh,2014,24,0,0,0,24,1,23,0,30,0,0,0,0,30,2,68,33,3,0,3,29,3,0,0,0,3,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,175,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,503,42_District_wise_crimes_committed_against_women_2014.csv::503,False,UNIQUE,Boudh,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Cuttack,2014,58,0,0,0,58,1,57,0,85,27,0,0,58,0,27,29,9,0,1,0,19,9,0,0,0,9,28,0,9,3,0,0,27,26,1,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,552,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,504,42_District_wise_crimes_committed_against_women_2014.csv::504,False,UNIQUE,Cuttack,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,DCP BBSR,2014,72,0,0,0,72,7,65,0,103,7,0,0,6,90,27,53,12,0,1,8,32,12,0,0,0,12,104,0,20,10,0,0,171,171,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,593,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,505,42_District_wise_crimes_committed_against_women_2014.csv::505,False,UNIQUE,DCP BBSR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,DCP CTC,2014,66,0,0,0,66,2,64,0,119,83,0,0,36,0,21,82,12,13,1,2,54,5,0,0,0,5,155,0,8,0,7,0,2,0,2,0,0,0,0,0,0,8,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,553,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,506,42_District_wise_crimes_committed_against_women_2014.csv::506,False,UNIQUE,DCP CTC,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Deogarh,2014,32,0,0,0,32,0,32,0,14,14,0,0,0,0,1,46,39,0,1,2,4,1,0,0,0,1,23,0,4,4,0,0,15,15,0,0,0,0,0,0,0,2,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,180,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,507,42_District_wise_crimes_committed_against_women_2014.csv::507,False,UNIQUE,Deogarh,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Dhenkanal,2014,43,0,0,0,43,1,42,0,59,22,0,0,36,1,11,388,45,165,1,3,174,28,0,0,0,28,45,0,29,5,0,0,4,3,1,0,0,0,1,0,1,3,4,5,2,0,0,117,0,0,0,0,0,0,0,0,0,0,744,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,508,42_District_wise_crimes_committed_against_women_2014.csv::508,False,UNIQUE,Dhenkanal,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Gajapati,2014,19,0,0,0,19,0,19,0,16,7,0,0,6,3,3,84,12,24,0,1,47,4,0,0,0,4,9,0,7,2,0,0,2,2,0,0,0,0,1,0,1,0,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,176,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,509,42_District_wise_crimes_committed_against_women_2014.csv::509,False,UNIQUE,Gajapati,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Ganjam,2014,85,0,0,0,85,5,80,0,97,17,0,0,80,0,13,410,43,67,0,12,288,50,0,0,0,50,79,0,18,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,166,0,0,0,1,0,0,0,0,1,0,955,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,510,42_District_wise_crimes_committed_against_women_2014.csv::510,False,UNIQUE,Ganjam,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Jagatsinghpur,2014,37,0,0,0,37,3,34,0,68,33,1,0,0,34,26,208,20,78,1,4,105,4,0,0,0,4,119,0,21,19,0,0,21,20,1,0,0,0,0,0,0,27,3,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,652,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,511,42_District_wise_crimes_committed_against_women_2014.csv::511,False,UNIQUE,Jagatsinghpur,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Jajpur,2014,73,0,0,0,73,0,73,0,116,0,0,0,116,0,49,238,25,0,0,1,212,16,0,0,0,16,52,0,36,3,0,0,371,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,956,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,512,42_District_wise_crimes_committed_against_women_2014.csv::512,False,UNIQUE,Jajpur,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Jharsuguda,2014,42,0,0,0,42,0,42,0,21,11,0,0,8,2,9,108,8,1,0,2,97,4,0,0,0,4,51,0,3,0,0,0,25,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,513,42_District_wise_crimes_committed_against_women_2014.csv::513,False,UNIQUE,Jharsuguda,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Kalahandi,2014,101,0,0,0,101,4,97,0,154,0,0,0,154,0,12,215,11,36,0,7,161,14,0,0,0,14,125,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,514,42_District_wise_crimes_committed_against_women_2014.csv::514,False,UNIQUE,Kalahandi,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Kandhamal,2014,54,0,0,0,54,1,53,0,32,15,0,0,10,7,4,121,16,7,1,6,91,9,0,0,0,9,35,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,282,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,515,42_District_wise_crimes_committed_against_women_2014.csv::515,False,UNIQUE,Kandhamal,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Kendrapara,2014,48,0,0,0,48,6,42,0,81,0,0,0,81,0,32,154,60,38,1,3,52,19,0,0,0,19,217,0,26,16,0,0,19,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,617,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,516,42_District_wise_crimes_committed_against_women_2014.csv::516,False,UNIQUE,Kendrapara,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Keonjhar,2014,103,0,0,0,103,5,98,0,80,0,0,0,35,45,11,293,27,51,0,0,215,14,0,0,0,14,65,0,32,42,0,0,113,113,0,0,0,0,10,0,10,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,771,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,517,42_District_wise_crimes_committed_against_women_2014.csv::517,False,UNIQUE,Keonjhar,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Khurda,2014,39,0,0,0,39,0,39,0,74,43,0,0,20,11,22,103,12,57,2,5,27,21,0,0,0,21,37,0,21,5,0,0,3,3,0,0,0,0,3,0,3,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,371,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,518,42_District_wise_crimes_committed_against_women_2014.csv::518,False,UNIQUE,Khurda,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Koraput,2014,94,0,0,0,94,0,94,0,69,38,0,0,22,9,4,152,4,7,1,5,135,5,0,0,0,5,46,0,21,21,0,0,2,2,0,0,0,0,7,0,7,12,4,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,508,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,519,42_District_wise_crimes_committed_against_women_2014.csv::519,False,UNIQUE,Koraput,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Malkangiri,2014,19,0,0,0,19,1,18,0,11,11,0,0,0,0,4,29,3,8,0,0,18,5,0,0,0,5,16,0,11,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,99,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,520,42_District_wise_crimes_committed_against_women_2014.csv::520,False,UNIQUE,Malkangiri,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Mayurbhanj,2014,139,0,0,0,139,10,129,16,126,66,1,0,40,19,32,324,41,53,3,7,220,21,0,0,0,21,270,0,47,42,1,0,17,17,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1063,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,521,42_District_wise_crimes_committed_against_women_2014.csv::521,False,UNIQUE,Mayurbhanj,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Nayagarh,2014,23,0,0,0,23,0,23,0,33,24,0,0,9,0,7,37,7,14,3,3,10,2,0,0,0,2,23,0,8,41,0,0,2,2,0,0,0,0,5,0,5,9,4,0,0,1,295,99,0,0,0,0,0,0,0,0,0,0,589,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,522,42_District_wise_crimes_committed_against_women_2014.csv::522,False,UNIQUE,Nayagarh,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Nabarangpur,2014,73,0,0,0,73,7,66,0,97,15,0,0,82,0,1,194,27,49,1,8,109,12,0,0,0,12,93,0,7,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0,1,0,0,0,533,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,523,42_District_wise_crimes_committed_against_women_2014.csv::523,False,UNIQUE,Nabarangpur,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Nuapada,2014,26,0,0,0,26,0,26,0,42,0,0,0,42,0,5,136,8,2,0,3,123,4,0,0,0,4,91,0,6,6,0,0,4,4,0,0,0,0,3,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,341,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,524,42_District_wise_crimes_committed_against_women_2014.csv::524,False,UNIQUE,Nuapada,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Puri,2014,68,0,0,0,68,0,68,5,123,123,0,0,0,0,32,151,32,50,3,8,58,7,0,0,0,7,176,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,1066,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,525,42_District_wise_crimes_committed_against_women_2014.csv::525,False,UNIQUE,Puri,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Rayagada,2014,59,0,0,0,59,2,57,0,64,44,0,0,6,14,0,102,5,17,1,2,77,5,0,0,0,5,121,0,9,14,2,0,0,0,0,0,0,0,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,382,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,526,42_District_wise_crimes_committed_against_women_2014.csv::526,False,UNIQUE,Rayagada,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Rourkela,2014,73,0,0,0,73,1,72,0,67,45,0,0,22,0,4,174,23,27,2,2,120,11,0,0,0,11,139,0,31,4,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,595,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,527,42_District_wise_crimes_committed_against_women_2014.csv::527,False,UNIQUE,Rourkela,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Sambalpur,2014,81,0,0,0,81,6,75,0,63,63,0,0,0,0,10,108,30,40,2,8,28,9,0,0,0,9,44,0,17,9,0,0,42,42,0,0,0,0,0,0,0,0,0,2,0,0,47,0,0,0,0,2,0,0,0,0,2,0,434,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,528,42_District_wise_crimes_committed_against_women_2014.csv::528,False,UNIQUE,Sambalpur,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Sonepur,2014,18,0,0,0,18,1,17,0,23,23,0,0,0,0,4,46,4,19,0,0,23,0,0,0,0,0,29,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,529,42_District_wise_crimes_committed_against_women_2014.csv::529,False,UNIQUE,Sonepur,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SRP (Cuttack),2014,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,9,2,1,0,1,5,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,530,42_District_wise_crimes_committed_against_women_2014.csv::530,False,UNIQUE,SRP (Cuttack),DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,SRP (Rourkela),2014,1,0,0,0,1,1,0,0,3,0,0,0,1,2,0,10,1,1,0,0,8,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,531,42_District_wise_crimes_committed_against_women_2014.csv::531,False,UNIQUE,SRP (Rourkela),DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,Sundargarh,2014,49,0,0,0,49,5,44,0,35,33,0,0,2,0,12,94,16,22,1,3,52,1,0,0,0,1,84,0,24,5,0,0,7,7,0,0,0,0,1,0,1,4,1,6,0,0,230,0,0,0,0,0,0,0,0,0,0,0,553,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,532,42_District_wise_crimes_committed_against_women_2014.csv::532,False,UNIQUE,Sundargarh,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Barnala,2014,31,0,0,0,31,1,30,1,25,0,0,0,25,0,0,17,4,0,1,0,12,0,0,0,0,0,27,0,5,2,0,0,7,5,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,119,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,535,42_District_wise_crimes_committed_against_women_2014.csv::535,False,UNIQUE,Barnala,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Batala,2014,30,0,0,0,30,0,30,6,34,1,0,0,33,0,3,36,36,0,0,0,0,0,0,0,0,0,37,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,536,42_District_wise_crimes_committed_against_women_2014.csv::536,False,UNIQUE,Batala,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Bathinda,2014,56,0,0,0,56,0,56,3,49,4,0,0,37,8,5,77,15,1,0,16,45,0,0,0,0,0,74,0,9,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,6,0,299,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,537,42_District_wise_crimes_committed_against_women_2014.csv::537,False,UNIQUE,Bathinda,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,CP Amritsar,2014,34,0,0,0,34,2,32,8,56,1,0,0,47,8,3,45,45,0,0,0,0,2,0,0,0,2,150,0,7,3,0,0,6,5,1,0,0,0,0,0,0,2,0,0,10,0,24,1,0,0,2,9,9,0,0,0,0,20,382,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,538,42_District_wise_crimes_committed_against_women_2014.csv::538,False,UNIQUE,CP Amritsar,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,CP Jalandhar,2014,49,0,0,0,49,0,49,4,77,5,0,1,45,26,1,77,23,4,1,2,47,2,0,0,0,2,106,0,7,10,2,1,7,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,0,357,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,539,42_District_wise_crimes_committed_against_women_2014.csv::539,False,UNIQUE,CP Jalandhar,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,CP Ludhiana,2014,111,0,0,0,111,2,109,21,246,0,0,0,113,133,5,98,10,2,1,2,83,19,0,0,0,19,158,0,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,17,0,0,0,0,17,0,731,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,540,42_District_wise_crimes_committed_against_women_2014.csv::540,False,UNIQUE,CP Ludhiana,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Faridkot,2014,24,0,0,0,24,0,24,0,10,0,0,0,10,0,1,16,8,0,0,0,8,0,0,0,0,0,16,0,6,5,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,541,42_District_wise_crimes_committed_against_women_2014.csv::541,False,UNIQUE,Faridkot,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Fatehgarh Sahib,2014,26,0,0,0,26,0,26,6,15,0,0,0,15,0,4,22,0,0,0,0,22,0,0,0,0,0,28,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,542,42_District_wise_crimes_committed_against_women_2014.csv::542,False,UNIQUE,Fatehgarh Sahib,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Fazilka,2014,52,0,0,0,52,0,52,5,28,2,0,0,26,0,4,18,0,0,0,0,18,0,0,0,0,0,59,0,8,2,2,0,7,7,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,191,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,543,42_District_wise_crimes_committed_against_women_2014.csv::543,False,UNIQUE,Fazilka,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Ferozepur,2014,55,0,0,0,55,0,55,7,17,0,0,0,12,5,3,31,8,3,0,1,19,0,0,0,0,0,45,0,5,4,0,0,28,28,0,0,0,0,0,0,0,0,0,0,5,0,33,0,0,0,0,4,4,0,0,0,0,0,237,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,544,42_District_wise_crimes_committed_against_women_2014.csv::544,False,UNIQUE,Ferozepur,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,G. R. P.,2014,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,545,42_District_wise_crimes_committed_against_women_2014.csv::545,False,UNIQUE,G. R. P.,DISTRICT_OR_REPORTING_UNIT,VALID
Punjab,Gurdaspur,2014,26,0,0,0,26,0,26,8,19,0,0,0,19,0,2,37,4,3,0,2,28,0,0,0,0,0,47,0,3,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,546,42_District_wise_crimes_committed_against_women_2014.csv::546,False,UNIQUE,Gurdaspur,DISTRICT_OR_REPORTING_UNIT,VALID
