STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights (PCR) Act,Prevention of atrocities (POA) Act,Other Crimes Against SCs,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Uttar Pradesh,MAHOBA,2013,2,9,3,0,0,2,0,0,25,21,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,718,02_01_District_wise_crimes_committed_against_SC_2013.csv::718,False,UNIQUE,MAHOBA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MAINPURI,2013,4,3,1,0,0,0,1,0,0,56,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,719,02_01_District_wise_crimes_committed_against_SC_2013.csv::719,False,UNIQUE,MAINPURI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MATHURA,2013,3,5,0,0,0,0,4,0,0,89,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,720,02_01_District_wise_crimes_committed_against_SC_2013.csv::720,False,UNIQUE,MATHURA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MAU,2013,2,2,1,0,0,1,0,0,0,35,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,721,02_01_District_wise_crimes_committed_against_SC_2013.csv::721,False,UNIQUE,MAU,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MEERUT,2013,9,9,5,0,0,0,9,0,0,49,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,722,02_01_District_wise_crimes_committed_against_SC_2013.csv::722,False,UNIQUE,MEERUT,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MIRZAPUR,2013,2,0,0,0,0,0,0,0,24,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,723,02_01_District_wise_crimes_committed_against_SC_2013.csv::723,False,UNIQUE,MIRZAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MORADABAD,2013,2,3,1,0,0,0,0,0,2,28,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,724,02_01_District_wise_crimes_committed_against_SC_2013.csv::724,False,UNIQUE,MORADABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MUZAFFARNAGAR,2013,2,4,0,0,0,0,3,0,0,27,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,725,02_01_District_wise_crimes_committed_against_SC_2013.csv::725,False,UNIQUE,MUZAFFARNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,PILIBHIT,2013,2,2,7,0,0,0,0,0,0,91,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,726,02_01_District_wise_crimes_committed_against_SC_2013.csv::726,False,UNIQUE,PILIBHIT,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,PRATAPGARH,2013,2,11,8,0,1,2,26,0,0,142,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,727,02_01_District_wise_crimes_committed_against_SC_2013.csv::727,False,UNIQUE,PRATAPGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,RAIBAREILLY,2013,1,13,10,0,0,0,6,0,43,60,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,728,02_01_District_wise_crimes_committed_against_SC_2013.csv::728,False,UNIQUE,RAIBAREILLY,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,RAMPUR,2013,1,2,2,0,0,0,0,0,0,24,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,729,02_01_District_wise_crimes_committed_against_SC_2013.csv::729,False,UNIQUE,RAMPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,SAHARANPUR,2013,5,5,4,0,0,0,3,0,0,20,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,730,02_01_District_wise_crimes_committed_against_SC_2013.csv::730,False,UNIQUE,SAHARANPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,SAMBHAL,2013,1,2,8,0,1,0,1,0,0,36,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,731,02_01_District_wise_crimes_committed_against_SC_2013.csv::731,False,UNIQUE,SAMBHAL,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,SANT KABIRNAGAR,2013,1,2,3,0,0,0,0,0,0,57,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,732,02_01_District_wise_crimes_committed_against_SC_2013.csv::732,False,UNIQUE,SANT KABIRNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,SHAHJAHANPUR,2013,3,4,3,0,0,0,1,0,0,59,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,733,02_01_District_wise_crimes_committed_against_SC_2013.csv::733,False,UNIQUE,SHAHJAHANPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,SHAMLI,2013,3,2,1,1,0,0,1,0,0,10,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,734,02_01_District_wise_crimes_committed_against_SC_2013.csv::734,False,UNIQUE,SHAMLI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,SHRAWASTI,2013,2,4,0,0,0,0,0,0,57,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,735,02_01_District_wise_crimes_committed_against_SC_2013.csv::735,False,UNIQUE,SHRAWASTI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,SIDHARTHNAGAR,2013,0,3,4,0,0,0,0,0,22,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,736,02_01_District_wise_crimes_committed_against_SC_2013.csv::736,False,UNIQUE,SIDHARTHNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,SITAPUR,2013,6,12,8,0,0,1,5,0,0,335,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,737,02_01_District_wise_crimes_committed_against_SC_2013.csv::737,False,UNIQUE,SITAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,SONBHADRA,2013,1,7,0,0,0,0,2,0,13,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,738,02_01_District_wise_crimes_committed_against_SC_2013.csv::738,False,UNIQUE,SONBHADRA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,ST.RAVIDASNAGAR,2013,0,3,2,0,0,0,0,0,12,4,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,739,02_01_District_wise_crimes_committed_against_SC_2013.csv::739,False,UNIQUE,ST.RAVIDASNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,SULTANPUR,2013,1,2,2,0,0,4,8,0,51,47,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,740,02_01_District_wise_crimes_committed_against_SC_2013.csv::740,False,UNIQUE,SULTANPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,UNNAO,2013,6,13,10,0,0,1,1,0,0,191,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,741,02_01_District_wise_crimes_committed_against_SC_2013.csv::741,False,UNIQUE,UNNAO,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,VARANASI,2013,0,2,0,0,0,1,0,0,130,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,742,02_01_District_wise_crimes_committed_against_SC_2013.csv::742,False,UNIQUE,VARANASI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttarakhand,ALMORA,2013,0,0,0,0,0,0,0,0,2,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,744,02_01_District_wise_crimes_committed_against_SC_2013.csv::744,False,UNIQUE,ALMORA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttarakhand,BAGESHWAR,2013,0,1,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,745,02_01_District_wise_crimes_committed_against_SC_2013.csv::745,False,UNIQUE,BAGESHWAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttarakhand,CHAMOLI,2013,0,0,1,0,0,0,2,0,1,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,746,02_01_District_wise_crimes_committed_against_SC_2013.csv::746,False,UNIQUE,CHAMOLI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttarakhand,CHAMPAWAT,2013,0,0,0,0,0,0,1,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,747,02_01_District_wise_crimes_committed_against_SC_2013.csv::747,False,UNIQUE,CHAMPAWAT,DISTRICT_OR_REPORTING_UNIT,VALID
Uttarakhand,DEHRADUN,2013,0,0,0,0,0,0,1,0,1,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,748,02_01_District_wise_crimes_committed_against_SC_2013.csv::748,False,UNIQUE,DEHRADUN,DISTRICT_OR_REPORTING_UNIT,VALID
Uttarakhand,HARIDWAR,2013,0,1,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,749,02_01_District_wise_crimes_committed_against_SC_2013.csv::749,False,UNIQUE,HARIDWAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttarakhand,NAINITAL,2013,1,1,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,750,02_01_District_wise_crimes_committed_against_SC_2013.csv::750,False,UNIQUE,NAINITAL,DISTRICT_OR_REPORTING_UNIT,VALID
Uttarakhand,PAURI GARHWAL,2013,0,0,0,0,0,0,2,0,2,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,751,02_01_District_wise_crimes_committed_against_SC_2013.csv::751,False,UNIQUE,PAURI GARHWAL,DISTRICT_OR_REPORTING_UNIT,VALID
Uttarakhand,PITHORAGARH,2013,0,0,0,0,0,0,0,0,3,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,752,02_01_District_wise_crimes_committed_against_SC_2013.csv::752,False,UNIQUE,PITHORAGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttarakhand,RUDRA PRAYAG,2013,0,0,0,0,0,0,0,0,1,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,753,02_01_District_wise_crimes_committed_against_SC_2013.csv::753,False,UNIQUE,RUDRA PRAYAG,DISTRICT_OR_REPORTING_UNIT,VALID
Uttarakhand,TEHRI GARHWAL,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,754,02_01_District_wise_crimes_committed_against_SC_2013.csv::754,False,UNIQUE,TEHRI GARHWAL,DISTRICT_OR_REPORTING_UNIT,VALID
Uttarakhand,UDHAMSINGH NAGAR,2013,4,4,3,0,0,0,1,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,755,02_01_District_wise_crimes_committed_against_SC_2013.csv::755,False,UNIQUE,UDHAMSINGH NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttarakhand,UTTARKASHI,2013,0,0,0,0,0,0,1,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,756,02_01_District_wise_crimes_committed_against_SC_2013.csv::756,False,UNIQUE,UTTARKASHI,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,24 PARGANAS NORTH,2013,0,0,0,0,0,0,0,0,0,4,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,758,02_01_District_wise_crimes_committed_against_SC_2013.csv::758,False,UNIQUE,24 PARGANAS NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,24 PARGANAS SOUTH,2013,0,0,0,0,0,0,0,0,1,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,759,02_01_District_wise_crimes_committed_against_SC_2013.csv::759,False,UNIQUE,24 PARGANAS SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,ASANSOL,2013,0,0,1,0,0,0,0,0,5,3,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,760,02_01_District_wise_crimes_committed_against_SC_2013.csv::760,False,UNIQUE,ASANSOL,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,BANKURA,2013,0,0,0,0,0,0,0,0,0,4,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,761,02_01_District_wise_crimes_committed_against_SC_2013.csv::761,False,UNIQUE,BANKURA,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,BDN CP,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,762,02_01_District_wise_crimes_committed_against_SC_2013.csv::762,False,UNIQUE,BDN CP,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,BIRBHUM,2013,0,1,0,0,0,1,0,0,0,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,763,02_01_District_wise_crimes_committed_against_SC_2013.csv::763,False,UNIQUE,BIRBHUM,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,BKP CP,2013,0,0,0,0,0,0,0,0,1,5,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,764,02_01_District_wise_crimes_committed_against_SC_2013.csv::764,False,UNIQUE,BKP CP,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,BURDWAN,2013,0,0,0,0,0,0,0,0,0,24,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,765,02_01_District_wise_crimes_committed_against_SC_2013.csv::765,False,UNIQUE,BURDWAN,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,COOCHBEHAR,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,766,02_01_District_wise_crimes_committed_against_SC_2013.csv::766,False,UNIQUE,COOCHBEHAR,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,DAKSHIN DINAJPUR,2013,0,0,1,0,0,0,1,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,767,02_01_District_wise_crimes_committed_against_SC_2013.csv::767,False,UNIQUE,DAKSHIN DINAJPUR,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,DARJEELING,2013,0,0,0,0,0,0,0,0,5,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,768,02_01_District_wise_crimes_committed_against_SC_2013.csv::768,False,UNIQUE,DARJEELING,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,HOOGHLY,2013,0,0,0,0,0,0,0,0,1,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,769,02_01_District_wise_crimes_committed_against_SC_2013.csv::769,False,UNIQUE,HOOGHLY,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,HOWRAH,2013,0,0,0,0,0,0,0,0,2,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,770,02_01_District_wise_crimes_committed_against_SC_2013.csv::770,False,UNIQUE,HOWRAH,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,HOWRAH G.R.P.,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,772,02_01_District_wise_crimes_committed_against_SC_2013.csv::772,False,UNIQUE,HOWRAH G.R.P.,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,JALPAIGURI,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,773,02_01_District_wise_crimes_committed_against_SC_2013.csv::773,False,UNIQUE,JALPAIGURI,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,JHARGRAM,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,774,02_01_District_wise_crimes_committed_against_SC_2013.csv::774,False,UNIQUE,JHARGRAM,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,KHARAGPUR G.R.P.,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,775,02_01_District_wise_crimes_committed_against_SC_2013.csv::775,False,UNIQUE,KHARAGPUR G.R.P.,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,KOLKATA,2013,0,0,0,0,0,0,0,0,4,7,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,776,02_01_District_wise_crimes_committed_against_SC_2013.csv::776,False,UNIQUE,KOLKATA,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,MALDA,2013,0,1,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,777,02_01_District_wise_crimes_committed_against_SC_2013.csv::777,False,UNIQUE,MALDA,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,MURSHIDABAD,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,778,02_01_District_wise_crimes_committed_against_SC_2013.csv::778,False,UNIQUE,MURSHIDABAD,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,NADIA,2013,0,0,0,0,0,0,0,0,1,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,779,02_01_District_wise_crimes_committed_against_SC_2013.csv::779,False,UNIQUE,NADIA,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,PASCHIM MIDNAPUR,2013,0,0,0,0,0,0,0,0,0,3,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,780,02_01_District_wise_crimes_committed_against_SC_2013.csv::780,False,UNIQUE,PASCHIM MIDNAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,PURAB MIDNAPUR,2013,0,0,0,0,0,0,1,0,7,11,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,781,02_01_District_wise_crimes_committed_against_SC_2013.csv::781,False,UNIQUE,PURAB MIDNAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,PURULIA,2013,0,0,0,0,0,0,0,0,0,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,782,02_01_District_wise_crimes_committed_against_SC_2013.csv::782,False,UNIQUE,PURULIA,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,SEALDAH G.R.P.,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,783,02_01_District_wise_crimes_committed_against_SC_2013.csv::783,False,UNIQUE,SEALDAH G.R.P.,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,SILIGURI G.R.P.,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,784,02_01_District_wise_crimes_committed_against_SC_2013.csv::784,False,UNIQUE,SILIGURI G.R.P.,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,SILIGURI_PC,2013,0,0,0,0,0,0,0,0,5,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,785,02_01_District_wise_crimes_committed_against_SC_2013.csv::785,False,UNIQUE,SILIGURI_PC,DISTRICT_OR_REPORTING_UNIT,VALID
West Bengal,UTTAR DINAJPUR,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,786,02_01_District_wise_crimes_committed_against_SC_2013.csv::786,False,UNIQUE,UTTAR DINAJPUR,DISTRICT_OR_REPORTING_UNIT,VALID
A&N Islands,CAR,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,788,02_01_District_wise_crimes_committed_against_SC_2013.csv::788,False,UNIQUE,CAR,DISTRICT_OR_REPORTING_UNIT,VALID
A&N Islands,NORTH,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,789,02_01_District_wise_crimes_committed_against_SC_2013.csv::789,False,UNIQUE,NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
A&N Islands,SOUTH,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,790,02_01_District_wise_crimes_committed_against_SC_2013.csv::790,False,UNIQUE,SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
Chandigarh,CHANDIGARH,2013,0,0,0,0,0,0,0,0,2,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,792,02_01_District_wise_crimes_committed_against_SC_2013.csv::792,False,UNIQUE,CHANDIGARH,DISTRICT_OR_REPORTING_UNIT,VALID
D&N Haveli,D&N HAVELI,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,794,02_01_District_wise_crimes_committed_against_SC_2013.csv::794,False,UNIQUE,D&N HAVELI,DISTRICT_OR_REPORTING_UNIT,VALID
Daman & Diu,DAMAN,2013,0,0,0,0,0,0,1,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,796,02_01_District_wise_crimes_committed_against_SC_2013.csv::796,False,UNIQUE,DAMAN,DISTRICT_OR_REPORTING_UNIT,VALID
Daman & Diu,DIU,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,797,02_01_District_wise_crimes_committed_against_SC_2013.csv::797,False,UNIQUE,DIU,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,CAW,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,799,02_01_District_wise_crimes_committed_against_SC_2013.csv::799,False,UNIQUE,CAW,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,CENTRAL,2013,0,0,0,0,0,0,0,0,4,3,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,800,02_01_District_wise_crimes_committed_against_SC_2013.csv::800,False,UNIQUE,CENTRAL,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,CRIME BRANCH,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,801,02_01_District_wise_crimes_committed_against_SC_2013.csv::801,False,UNIQUE,CRIME BRANCH,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,EAST,2013,0,0,0,0,0,0,0,0,2,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,802,02_01_District_wise_crimes_committed_against_SC_2013.csv::802,False,UNIQUE,EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,EOW,2013,0,0,0,0,0,0,0,0,0,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,803,02_01_District_wise_crimes_committed_against_SC_2013.csv::803,False,UNIQUE,EOW,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,GRP(RLY),2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,804,02_01_District_wise_crimes_committed_against_SC_2013.csv::804,False,UNIQUE,GRP(RLY),DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,IGI AIRPORT,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,805,02_01_District_wise_crimes_committed_against_SC_2013.csv::805,False,UNIQUE,IGI AIRPORT,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,METRO RAIL,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,806,02_01_District_wise_crimes_committed_against_SC_2013.csv::806,False,UNIQUE,METRO RAIL,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,NEW DELHI,2013,0,0,0,0,0,0,0,1,1,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,807,02_01_District_wise_crimes_committed_against_SC_2013.csv::807,False,UNIQUE,NEW DELHI,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,NORTH,2013,0,0,0,0,0,0,0,0,2,3,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,808,02_01_District_wise_crimes_committed_against_SC_2013.csv::808,False,UNIQUE,NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,NORTH-EAST,2013,0,0,0,0,0,0,0,0,1,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,809,02_01_District_wise_crimes_committed_against_SC_2013.csv::809,False,UNIQUE,NORTH-EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,NORTH-WEST,2013,0,0,0,0,0,0,0,0,3,5,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,810,02_01_District_wise_crimes_committed_against_SC_2013.csv::810,False,UNIQUE,NORTH-WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,OUTER,2013,0,0,0,0,0,0,0,0,1,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,811,02_01_District_wise_crimes_committed_against_SC_2013.csv::811,False,UNIQUE,OUTER,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,SOUTH,2013,0,0,0,0,0,0,0,0,2,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,812,02_01_District_wise_crimes_committed_against_SC_2013.csv::812,False,UNIQUE,SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,SOUTH-EAST,2013,0,0,0,0,0,0,0,1,3,4,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,813,02_01_District_wise_crimes_committed_against_SC_2013.csv::813,False,UNIQUE,SOUTH-EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,SOUTH-WEST,2013,0,0,0,0,0,0,0,0,4,4,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,814,02_01_District_wise_crimes_committed_against_SC_2013.csv::814,False,UNIQUE,SOUTH-WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,STF,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,815,02_01_District_wise_crimes_committed_against_SC_2013.csv::815,False,UNIQUE,STF,DISTRICT_OR_REPORTING_UNIT,VALID
Delhi UT,WEST,2013,0,0,0,0,0,0,0,1,3,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,816,02_01_District_wise_crimes_committed_against_SC_2013.csv::816,False,UNIQUE,WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Lakshadweep,LAKSHADWEEP,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,818,02_01_District_wise_crimes_committed_against_SC_2013.csv::818,False,UNIQUE,LAKSHADWEEP,DISTRICT_OR_REPORTING_UNIT,VALID
Puducherry,KARAIKAL,2013,0,1,0,0,0,0,0,3,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,820,02_01_District_wise_crimes_committed_against_SC_2013.csv::820,False,UNIQUE,KARAIKAL,DISTRICT_OR_REPORTING_UNIT,VALID
Puducherry,PUDUCHERRY,2013,0,0,0,0,0,0,0,12,4,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,821,02_01_District_wise_crimes_committed_against_SC_2013.csv::821,False,UNIQUE,PUDUCHERRY,DISTRICT_OR_REPORTING_UNIT,VALID
