STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,CRIME_GROUP,SOURCE_FILE
GUJARAT,BHARUCH,2011,4.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,BHAVNAGAR,2011,4.0,0.0,54.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,51.0,112,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,CID CRIME,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,DAHOD,2011,2.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,25,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,GANDHINAGAR,2011,2.0,7.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,HIMATNAGAR,2011,2.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,JAMNAGAR,2011,7.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,JUNAGADH,2011,2.0,4.0,64.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,4.0,85,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,KHEDA NORTH,2011,1.0,6.0,29.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,43,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,KUTCH (EAST(G)),2011,1.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,KUTCH (WEST-BHUJ),2011,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,MEHSANA,2011,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,19,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,NARMADA,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,NAVSARI,2011,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,PALANPUR,2011,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,PANCHMAHAL,2011,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,51,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,PATAN,2011,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,28,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,PORBANDAR,2011,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,RAJKOT COMMR.,2011,4.0,5.0,18.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,11.0,46,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,RAJKOT RURAL,2011,4.0,10.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,55,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,SURAT COMMR.,2011,13.0,21.0,14.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,17.0,83,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,SURAT RURAL,2011,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,SURENDRANAGAR,2011,3.0,14.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,30,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,TAPI,2011,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,VADODARA COMMR.,2011,1.0,7.0,41.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,62,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,VADODARA RURAL,2011,0.0,15.0,61.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,81,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,VALSAD,2011,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,W.RLY AHMEDABAD,2011,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,W.RLY VADODARA,2011,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,TOTAL,2011,69.0,130.0,605.0,0.0,1.0,105.0,4.0,0.0,0.0,13.0,204.0,1131,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,AMBALA,2011,2.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,BHIWANI,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,FARIDABAD,2011,0.0,16.0,42.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,70,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,FATEHABAD,2011,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,GRP,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,GURGAON,2011,6.0,14.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,39,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,HISSAR,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,JHAJJAR,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,JIND,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,KAITHAL,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,KARNAL,2011,0.0,0.0,18.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,24,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,KURUKSHETRA,2011,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,MAHENDRAGARH,2011,0.0,5.0,5.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,20,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,MEWAT,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,PALWAL,2011,3.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,PANCHKULA,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,PANIPAT,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,REWARI,2011,0.0,5.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,26,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,ROHTAK,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,SIRSA,2011,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,SONIPAT,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,YAMUNANAGAR,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,TOTAL,2011,14.0,66.0,144.0,5.0,4.0,15.0,0.0,2.0,2.0,6.0,22.0,280,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,BADDIPOLICEDIST,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,BILASPUR,2011,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,CHAMBA,2011,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,CID,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,G.R.P.,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,HAMIRPUR,2011,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,KANGRA,2011,0.0,13.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,53,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,KINNAUR,2011,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,KULLU,2011,1.0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,32,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,LAHAUL-SPITI,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,MANDI,2011,0.0,6.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,37,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,SHIMLA,2011,1.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,34,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,SIRMAUR,2011,1.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,SOLAN,2011,0.0,6.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,18,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,UNA,2011,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,TOTAL,2011,6.0,72.0,108.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,63.0,261,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,ANANTNAG,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,AWANTIPORA,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,BANDIPORA,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,BARAMULLA,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,BUDGAM,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,CRIME JAMMU,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,CRIME SRINAGAR,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,DODA,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,GANDERBAL,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,HANDWARA,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,JAMMU,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,KARGIL,2011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,KATHUA,2011,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,KISHTWAR,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,KULGAM,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,KUPWARA,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,LEH,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,POONCH,2011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,PULWAMA,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,RAILWAYS JAMMU,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,RAILWAYS KASHMIR,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,RAJOURI,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,RAMBAN,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,REASI,2011,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
